PROFUNDIDADE_M,GR_AUSENTE_ORIGINAL,GR_INVALIDO_FISICO,GR_EXTREMO_IQR,GR_INTERPOLADO,RT_AUSENTE_ORIGINAL,RT_INVALIDO_FISICO,RT_EXTREMO_IQR,RT_INTERPOLADO,NPHI_AUSENTE_ORIGINAL,NPHI_INVALIDO_FISICO,NPHI_EXTREMO_IQR,NPHI_INTERPOLADO,RHOB_AUSENTE_ORIGINAL,RHOB_INVALIDO_FISICO,RHOB_EXTREMO_IQR,RHOB_INTERPOLADO
152.61200085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
152.76400085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
152.91600085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
153.06800085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
153.22000085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
153.37200085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
153.52400085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
153.67600085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
153.82800085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
153.98000085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
154.13200085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
154.28400085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
154.43600085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
154.58800085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
154.74000085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
154.89200085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
155.04400085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
155.19600085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
155.34800085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
155.50000085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
155.65200085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
155.80400085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
155.95600085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
156.10800085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
156.26000085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
156.41200085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
156.56400085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
156.71600085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
156.86800085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
157.02000085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
157.17200085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
157.32400085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
157.47600085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
157.62800085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
157.78000085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
157.93200085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
158.08400085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
158.23600085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
158.38800085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
158.54000085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
158.69200085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
158.84400085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
158.99600085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
159.14800085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
159.30000085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
159.45200085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
159.60400085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
159.75600085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
159.90800085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
160.06000085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
160.21200085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
160.36400085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
160.51600085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
160.66800085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
160.82000085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
160.97200085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
161.12400085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
161.27600085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
161.42800085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
161.58000085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
161.73200085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
161.88400085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
162.03600085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
162.18800085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
162.34000085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
162.49200085,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
