PROFUNDIDADE_M,GR,RT,NPHI,RHOB,CONFIANCA_FORCE,LITOLOGIA_CODIGO_FORCE,LITOLOGIA_REFERENCIA,VCL,PHIE,PHID,PHI_ND_EXEMPLO_SLIDE,SW_ARCHIE_BRUTA,SW,SW_ACIMA_1,SH,BVW,AVALIAVEL,POTENCIAL,CLASSE
136.19600085,15.728719711,0.5178493857,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
136.34800085,15.033816338,0.4872332215,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
136.50000085,14.688643456,0.4682469666,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
136.65200085,14.802064896,0.434168011,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
136.80400085,15.990671158,0.4164328277,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
136.95600085,18.703338623,0.4402649999,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
137.10800085,20.507440567,0.4607027173,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
137.26000085,20.854837418,0.4693334997,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
137.41200085,18.937526703,0.4531002641,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
137.56400085,17.49930191,0.4457352459,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
137.71600085,18.277021408,0.4678460658,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
137.86800085,20.231859207,0.4788372815,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
138.02000085,21.352560043,0.4750460684,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
138.17200085,19.782678604,0.4676398933,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
138.32400085,18.200622559,0.4693005681,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
138.47600085,17.844629288,0.4747022688,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
138.62800085,17.983335495,0.4778496921,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
138.78000085,17.783384323,0.4763092101,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
138.93200085,16.922302246,0.4689235687,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
139.08400085,18.031986237,0.468421787,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
139.23600085,18.400047302,0.4686999917,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
139.38800085,18.103935242,0.4685803056,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
139.54000085,17.294502258,0.4680033922,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
139.69200085,17.370285034,0.4675939679,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
139.84400085,17.74887085,0.4688536525,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
139.99600085,17.314586639,0.4703443646,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
140.14800085,17.65678215,0.4715296328,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
140.30000085,18.970254898,0.47388345,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
140.45200085,20.009672165,0.4748808742,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
140.60400085,19.951845169,0.475043565,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
140.75600085,19.081007004,0.4738755822,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
140.90800085,18.560949326,0.4744634926,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
141.06000085,18.009672165,0.4745055139,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
141.21200085,17.936546326,0.475466162,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
141.36400085,19.316223145,0.4747022986,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
141.51600085,21.479032516,0.4737312496,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
141.66800085,22.497032166,0.4752432108,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
141.82000085,21.502656937,0.4785000086,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
141.97200085,21.505849838,0.478143543,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
142.12400085,23.416675568,0.4768480659,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
142.27600085,24.289434433,0.4760999978,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
142.42800085,23.073265076,0.4757298827,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
142.58000085,20.841274261,0.4742338657,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
142.73200085,21.780780792,0.4731000066,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
142.88400085,22.664421082,0.4730044901,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
143.03600085,24.09044838,0.4722275734,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
143.18800085,23.687034607,0.4697891176,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
143.34000085,23.75349617,0.466569066,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
143.49200085,23.17556572,0.4659141898,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
143.64400085,23.224256516,0.4657581151,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
143.79600085,25.480262756,0.4632305801,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
143.94800085,28.210783005,0.4600401223,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
144.10000085,29.252286911,0.4566949904,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
144.25200085,27.781208038,0.4555999935,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
144.40400085,24.834283829,0.4552810788,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
144.55600085,23.656463623,0.4539950192,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
144.70800085,22.287965775,0.4539110959,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
144.86000085,22.614303589,0.4554890096,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
145.01200085,22.548494339,0.4568989575,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
145.16400085,23.271627426,0.4565997124,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
145.31600085,23.570388794,0.4562321603,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
145.46800085,22.846746445,0.4529057741,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
145.62000085,21.403846741,0.4525789618,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
145.77200085,20.991342545,0.4548835158,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
145.92400085,22.498527527,0.4554477334,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
146.07600085,24.084766388,0.4522509277,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
146.22800085,22.944480896,0.4506094456,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
146.38000085,21.321500778,0.4500215054,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
146.53200085,21.125890732,0.45032534,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
146.68400085,22.496772766,0.4566045105,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
146.83600085,23.091442108,0.4563155174,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
146.98800085,23.080179214,0.4264435172,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
147.14000085,22.674697876,0.4019415379,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
147.29200085,22.343109131,0.4157119393,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
147.44400085,21.415023804,0.4641107917,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
147.59600085,21.875928879,0.4825376868,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
147.74800085,23.450998306,0.44882074,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
147.90000085,24.440467834,0.4391288161,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
148.05200085,22.53045845,0.4755437672,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
148.20400085,20.282251358,0.489979893,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
148.35600085,19.062030792,0.4816891849,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
148.50800085,19.239938736,0.4894169271,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
148.66000085,22.193891525,0.4692130685,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
148.81200085,23.501638412,0.422970891,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
148.96400085,24.644229889,0.3841879666,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
149.11600085,23.586549759,0.4154872,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
149.26800085,23.139072418,0.4625480175,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
149.42000085,23.263929367,0.4731568098,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
149.57200085,23.491939545,0.4436279535,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
149.72400085,23.731773376,0.4280792475,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
149.87600085,24.362482071,0.4291604757,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
150.02800085,24.833408356,0.4433035254,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
150.18000085,23.96799469,0.4393871129,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
150.33200085,24.974910736,0.4387094378,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
150.48400085,22.238229752,0.4403462112,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
150.63600085,21.80749321,0.4403620958,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
150.78800085,18.944805145,0.4443511665,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
150.94000085,18.894887924,0.4446603954,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
151.09200085,20.440952301,0.44330284,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
151.24400085,21.451583862,0.4419842064,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
151.39600085,22.24331665,0.4383122623,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
151.54800085,19.830131531,0.4407488704,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
151.70000085,19.502838135,0.4345678091,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
151.85200085,19.34743309,0.4392060935,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
152.00400085,20.874885559,0.4361219704,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
152.15600085,20.396711349,0.4373109639,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
152.30800085,21.090518951,0.4348716736,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
152.46000085,22.059677124,0.432099998,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
152.61200085,22.821350098,0.4320008755,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
152.76400085,22.871391296,0.4307341278,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
152.91600085,21.938007355,0.4312262833,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
153.06800085,21.478338242,0.4317890704,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
153.22000085,21.203464508,0.4348656535,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
153.37200085,21.928468704,0.438826561,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
153.52400085,21.776987076,0.4362426996,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
153.67600085,21.679311752,0.4403265119,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
153.82800085,21.316207886,0.4391196668,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
153.98000085,22.660858154,0.4411020577,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
154.13200085,24.349025726,0.4349259138,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
154.28400085,24.73982811,0.4312587678,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
154.43600085,23.449819565,0.4325605631,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
154.58800085,23.771255493,0.4314566255,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
154.74000085,24.347288132,0.427819401,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
154.89200085,24.833091736,0.4313981831,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
155.04400085,23.109460831,0.43756935,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
155.19600085,24.7342453,0.4399000108,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
155.34800085,26.480962753,0.4398787916,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
155.50000085,26.928535461,0.4389579594,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
155.65200085,24.339870453,0.436955899,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
155.80400085,24.974597931,0.4345842898,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
155.95600085,25.375061035,0.4336197674,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
156.10800085,27.709932327,0.4350999892,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
156.26000085,26.876367569,0.4350960255,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
156.41200085,27.044582367,0.4345867634,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
156.56400085,26.604780197,0.4321039617,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
156.71600085,24.859375,0.4336003065,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
156.86800085,24.563262939,0.4369912446,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
157.02000085,21.562667847,0.4394869208,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
157.17200085,20.616790771,0.4390039444,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
157.32400085,19.712562561,0.4385052025,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
157.47600085,20.504959106,0.4437305927,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
157.62800085,22.130357742,0.4434062839,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
157.78000085,23.797487259,0.4433999956,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
157.93200085,25.908550262,0.4429104924,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
158.08400085,24.366483688,0.4447551072,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
158.23600085,22.547857285,0.4462607205,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
158.38800085,21.30119133,0.4472711682,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
158.54000085,22.960494995,0.4472999871,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
158.69200085,25.113342285,0.4486522079,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
158.84400085,24.419849396,0.4524568617,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
158.99600085,26.341955185,0.4530803263,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
159.14800085,26.017724991,0.4554949701,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
159.30000085,29.627662659,0.4630523324,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
159.45200085,28.59106636,0.4140461981,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
159.60400085,26.972438812,0.4102698267,,,,,Não identificada,0.0,,,,,,False,,,False,False,Sem dados suficientes
